set,image,method,condition,lam,time_s,IoU,Dice,Precision,Recall,Accuracy
Horizontal,582.jpg,LDA,histeq,,0.001,0.0,0.0,0.0,0.0,0.992340087890625
Horizontal,582.jpg,QDA,histeq,,0.001,0.0,0.0,0.0,0.0,0.992340087890625
Horizontal,582.jpg,LDA,clahe,,0.001,0.24962852897473997,0.3995243757431629,0.2847457627118644,0.6693227091633466,0.984588623046875
Horizontal,582.jpg,QDA,clahe,,0.001,0.37982565379825656,0.5505415162454874,0.5033003300330033,0.6075697211155379,0.992401123046875
Horizontal,583.jpg,LDA,raw,,0.001,0.45770065075921906,0.6279761904761905,0.5994318181818182,0.659375,0.99237060546875
Horizontal,583.jpg,QDA,raw,,0.001,0.4624505928853755,0.6324324324324324,0.7468085106382979,0.5484375,0.9937744140625
Horizontal,583.jpg,LDA,boxcox,1.8871849365628346,0.001,0.4056517775752051,0.5771725032425421,0.4933481152993348,0.6953125,0.99005126953125
Horizontal,583.jpg,QDA,boxcox,1.8871849365628346,0.001,0.4757969303423849,0.6448,0.660655737704918,0.6296875,0.99322509765625
Horizontal,583.jpg,LDA,histeq,,0.001,0.2370259481037924,0.38321903993545786,0.2582925502990756,0.7421875,0.9766693115234375
Horizontal,583.jpg,QDA,histeq,,0.001,0.13949579831932774,0.2448377581120944,0.14527421236872812,0.778125,0.953125
Horizontal,583.jpg,LDA,clahe,,0.001,0.28350208457415127,0.4417633410672854,0.3141914191419142,0.74375,0.9816436767578125
Horizontal,583.jpg,QDA,clahe,,0.001,0.4091332712022367,0.5806878306878307,0.5034403669724771,0.6859375,0.990325927734375
Horizontal,584.jpg,LDA,raw,,0.001,0.45445344129554655,0.6249130132219902,0.6253481894150418,0.6244784422809457,0.9917755126953125
Horizontal,584.jpg,QDA,raw,,0.001,0.4833948339483395,0.6517412935323383,0.8069815195071869,0.5465924895688457,0.99359130859375
Horizontal,584.jpg,LDA,boxcox,1.9192940297460364,0.001,0.3852848101265823,0.5562535693889206,0.47189922480620156,0.6773296244784422,0.9881439208984375
Horizontal,584.jpg,QDA,boxcox,1.9192940297460364,0.001,0.4587628865979381,0.6289752650176679,0.639367816091954,0.6189151599443672,0.9919891357421875
Horizontal,584.jpg,LDA,histeq,,0.001,0.14118544899516663,0.24743646901471245,0.14733209450491108,0.7719054242002782,0.948486328125
Horizontal,584.jpg,QDA,histeq,,0.001,0.1262660364618501,0.22422062350119903,0.1309218203033839,0.780250347705146,0.940765380859375
Horizontal,584.jpg,LDA,clahe,,0.001,0.2713697219361483,0.4268934791413528,0.30114285714285716,0.7329624478442281,0.9784088134765625
Horizontal,584.jpg,QDA,clahe,,0.001,0.40200166805671395,0.5734681737061273,0.501039501039501,0.6703755215577191,0.9890594482421875
Horizontal,585.jpg,LDA,raw,,0.001,0.47853535353535354,0.6473099914602903,0.653448275862069,0.6412859560067682,0.9936981201171875
Horizontal,585.jpg,QDA,raw,,0.001,0.4845360824742268,0.6527777777777778,0.7889688249400479,0.55668358714044,0.994659423828125
Horizontal,585.jpg,LDA,boxcox,2.045607757364058,0.001,0.42299794661190965,0.5945165945165946,0.5182389937106918,0.6971235194585449,0.991424560546875
Horizontal,585.jpg,QDA,boxcox,2.045607757364058,0.001,0.4861294583883752,0.6542222222222223,0.6891385767790262,0.622673434856176,0.9940643310546875
Horizontal,585.jpg,LDA,histeq,,0.001,0.29523809523809524,0.45588235294117646,0.33054074638233055,0.7343485617597293,0.98419189453125
Horizontal,585.jpg,QDA,histeq,,0.001,0.1445336627547869,0.2525634106853751,0.15024077046548956,0.7918781725888325,0.957733154296875
Horizontal,585.jpg,LDA,clahe,,0.001,0.3277372262773723,0.4936778449697636,0.36563517915309446,0.7597292724196277,0.9859466552734375
Horizontal,585.jpg,QDA,clahe,,0.001,0.4564732142857143,0.6268199233716475,0.572829131652661,0.6920473773265652,0.9925689697265625
Left,011.jpg,LDA,raw,,0.001,0.41544117647058826,0.587012987012987,0.5022222222222222,0.70625,0.995147705078125
Left,011.jpg,QDA,raw,,0.001,0.0,0.0,0.0,0.0,0.9951171875
Left,011.jpg,LDA,boxcox,1.048498021472295,0.001,0.4139194139194139,0.5854922279792746,0.5,0.70625,0.9951171875
Left,011.jpg,QDA,boxcox,1.048498021472295,0.001,0.3939393939393939,0.5652173913043478,0.7688172043010753,0.446875,0.99664306640625
Left,011.jpg,LDA,histeq,,0.001,0.0,0.0,0.0,0.0,0.9951171875
Left,011.jpg,QDA,histeq,,0.001,0.0,0.0,0.0,0.0,0.9951171875
Left,011.jpg,LDA,clahe,,0.001,0.3168433451118963,0.481216457960644,0.33709273182957394,0.840625,0.99114990234375
Left,011.jpg,QDA,clahe,,0.001,0.3023255813953488,0.4642857142857143,0.8125,0.325,0.996337890625
Left,020.jpg,LDA,raw,,0.001,0.44047619047619047,0.6115702479338843,0.6902985074626866,0.5489614243323442,0.992828369140625
Left,020.jpg,QDA,raw,,0.001,0.34950071326676174,0.5179704016913319,0.9007352941176471,0.36350148367952523,0.9930419921875
Left,020.jpg,LDA,boxcox,1.520809807724984,0.001,0.42569832402234636,0.5971786833855799,0.632890365448505,0.5652818991097923,0.992156982421875
Left,020.jpg,QDA,boxcox,1.520809807724984,0.001,0.4259012016021362,0.5973782771535581,0.8096446700507615,0.4732937685459941,0.993438720703125
Left,020.jpg,LDA,histeq,,0.001,0.1710914454277286,0.29219143576826195,0.9666666666666667,0.17210682492581603,0.991424560546875
Left,020.jpg,QDA,histeq,,0.001,0.0,0.0,0.0,0.0,0.989715576171875
Left,020.jpg,LDA,clahe,,0.001,0.2693952351863164,0.424446583253128,0.3141025641025641,0.6543026706231454,0.98175048828125
Left,020.jpg,QDA,clahe,,0.001,0.43647798742138366,0.6077057793345009,0.7414529914529915,0.5148367952522255,0.9931640625
Left,032.jpg,LDA,raw,,0.001,0.15776986951364175,0.2725409836065574,0.18785310734463276,0.4962686567164179,0.989166259765625
Left,032.jpg,QDA,raw,,0.001,0.011194029850746268,0.02214022140221402,1.0,0.011194029850746268,0.9959564208984375
Left,032.jpg,LDA,boxcox,1.4265803388456344,0.001,0.17408906882591094,0.296551724137931,0.21428571428571427,0.48134328358208955,0.99066162109375
Left,032.jpg,QDA,boxcox,1.4265803388456344,0.001,0.11619718309859155,0.2082018927444795,0.673469387755102,0.12313432835820895,0.9961700439453125
Left,032.jpg,LDA,histeq,,0.001,0.0,0.0,0.0,0.0,0.99591064453125
Left,032.jpg,QDA,histeq,,0.001,0.0,0.0,0.0,0.0,0.99591064453125
Left,032.jpg,LDA,clahe,,0.001,0.12057761732851986,0.21520618556701032,0.13006230529595014,0.6231343283582089,0.981414794921875
Left,032.jpg,QDA,clahe,,0.001,0.06920415224913495,0.12944983818770225,0.4878048780487805,0.07462686567164178,0.9958953857421875
Left,034.jpg,LDA,raw,,0.001,0.3052109181141439,0.467680608365019,0.3929712460063898,0.5774647887323944,0.991455078125
Left,034.jpg,QDA,raw,,0.001,0.2586605080831409,0.41100917431192663,0.9411764705882353,0.26291079812206575,0.9951019287109375
Left,034.jpg,LDA,boxcox,1.349340416872922,0.001,0.2971014492753623,0.4581005586592179,0.37962962962962965,0.5774647887323944,0.991119384765625
Left,034.jpg,QDA,boxcox,1.349340416872922,0.001,0.3374233128834356,0.5045871559633027,0.7236842105263158,0.3873239436619718,0.99505615234375
Left,034.jpg,LDA,histeq,,0.001,0.0,0.0,0.0,0.0,0.993499755859375
Left,034.jpg,QDA,histeq,,0.001,0.0,0.0,0.0,0.0,0.993499755859375
Left,034.jpg,LDA,clahe,,0.001,0.2044636429085673,0.33950986252241483,0.22774659182036888,0.6666666666666666,0.9831390380859375
Left,034.jpg,QDA,clahe,,0.001,0.31970260223048325,0.48450704225352115,0.6056338028169014,0.40375586854460094,0.994415283203125
Left,035.jpg,LDA,raw,,0.001,0.32313829787234044,0.4884422110552764,0.5170212765957447,0.46285714285714286,0.9922332763671875
Left,035.jpg,QDA,raw,,0.001,0.2424812030075188,0.3903177004538578,0.9485294117647058,0.24571428571428572,0.9938507080078125
Left,035.jpg,LDA,boxcox,1.7973774611864195,0.001,0.30952380952380953,0.4727272727272727,0.475,0.4704761904761905,0.9915924072265625
Left,035.jpg,QDA,boxcox,1.7973774611864195,0.001,0.3037037037037037,0.4659090909090909,0.9162011173184358,0.31238095238095237,0.9942626953125
Left,035.jpg,LDA,histeq,,0.001,0.0,0.0,0.0,0.0,0.9919891357421875
Left,035.jpg,QDA,histeq,,0.001,0.0,0.0,0.0,0.0,0.9919891357421875
Left,035.jpg,LDA,clahe,,0.001,0.15950590762620837,0.27512737378415936,0.1817625458996328,0.5657142857142857,0.9761199951171875
Left,035.jpg,QDA,clahe,,0.001,0.32954545454545453,0.49572649572649574,0.6904761904761905,0.38666666666666666,0.9936981201171875
Left,036.jpg,LDA,raw,,0.001,0.331306990881459,0.4977168949771689,0.4592696629213483,0.5431893687707641,0.98992919921875
Left,036.jpg,QDA,raw,,0.001,0.2688,0.42370744010088274,0.8795811518324608,0.27906976744186046,0.9930267333984375
Left,036.jpg,LDA,boxcox,1.3797608111480542,0.001,0.31285444234404536,0.476601871850252,0.420584498094028,0.5498338870431894,0.9889068603515625
Left,036.jpg,QDA,boxcox,1.3797608111480542,0.001,0.37155963302752293,0.5418060200668896,0.823728813559322,0.40365448504983387,0.9937286376953125
Left,036.jpg,LDA,histeq,,0.001,0.0,0.0,0.0,0.0,0.990814208984375
Left,036.jpg,QDA,histeq,,0.001,0.0,0.0,0.0,0.0,0.990814208984375
Left,036.jpg,LDA,clahe,,0.001,0.20663995420721237,0.3425047438330171,0.23970783532536521,0.5996677740863787,0.978851318359375
Left,036.jpg,QDA,clahe,,0.001,0.3669590643274854,0.5368983957219251,0.7537537537537538,0.4169435215946844,0.9933929443359375
Left,042.jpg,LDA,raw,,0.001,0.39709443099273606,0.5684575389948007,0.5764499121265377,0.5606837606837607,0.992401123046875
Left,042.jpg,QDA,raw,,0.001,0.3392857142857143,0.5066666666666667,0.8708333333333333,0.3572649572649573,0.9937896728515625
Left,042.jpg,LDA,boxcox,1.3684841126643534,0.001,0.3964285714285714,0.5677749360613811,0.5663265306122449,0.5692307692307692,0.9922637939453125
Left,042.jpg,QDA,boxcox,1.3684841126643534,0.001,0.4098101265822785,0.5813692480359147,0.8464052287581699,0.4427350427350427,0.9943084716796875
Left,042.jpg,LDA,histeq,,0.001,0.0,0.0,0.0,0.0,0.9910736083984375
Left,042.jpg,QDA,histeq,,0.001,0.0,0.0,0.0,0.0,0.9910736083984375
Left,042.jpg,LDA,clahe,,0.001,0.21634332745443857,0.35572740454325763,0.24797843665768193,0.629059829059829,0.9796600341796875
Left,042.jpg,QDA,clahe,,0.001,0.42920353982300885,0.6006191950464397,0.7578125,0.49743589743589745,0.9940948486328125
Left,045.jpg,LDA,raw,,0.001,0.5134553283100107,0.6785206258890469,0.7119402985074627,0.6480978260869565,0.99310302734375
Left,045.jpg,QDA,raw,,0.001,0.46983311938382544,0.6393013100436681,0.8948655256723717,0.49728260869565216,0.9936981201171875
Left,045.jpg,LDA,boxcox,2.501555846771824,0.001,0.3313361294188137,0.4977497749774977,0.3721399730820996,0.751358695652174,0.98297119140625
Left,045.jpg,QDA,boxcox,2.501555846771824,0.001,0.5005107252298263,0.6671204901293397,0.6684856753069577,0.6657608695652174,0.9925384521484375
Left,045.jpg,LDA,histeq,,0.001,0.11577149364205731,0.20751828542269093,0.11860781644954307,0.8288043478260869,0.9289093017578125
Left,045.jpg,QDA,histeq,,0.001,0.09243075099985187,0.16922033898305086,0.09399005874378671,0.8478260869565217,0.9065093994140625
Left,045.jpg,LDA,clahe,,0.001,0.28263103802672146,0.4407051282051282,0.3125,0.7472826086956522,0.97869873046875
Left,045.jpg,QDA,clahe,,0.001,0.42138364779874216,0.5929203539823009,0.5543735224586288,0.6372282608695652,0.99017333984375
