set,image,method,condition,lam,IoU,Dice,Precision,Recall,Accuracy
Left,011.jpg,LightGBM,BC,1.0484980656152683,0.3737864077669903,0.5441696113074205,0.43667296786389415,0.721875,0.9940948486328125
Left,011.jpg,KNN,BC,1.0484980656152683,0.29949874686716793,0.4609450337512054,0.3333333333333333,0.746875,0.9914703369140625
Left,011.jpg,LDA,BC,1.0484980656152683,0.4139194139194139,0.5854922279792746,0.5,0.70625,0.9951171875
Left,011.jpg,QDA,BC,1.0484980656152683,0.3939393939393939,0.5652173913043478,0.7688172043010753,0.446875,0.99664306640625
Left,020.jpg,SVM,noBC,,0.3924677898909812,0.5637010676156584,0.5417236662106704,0.5875370919881305,0.9906463623046875
Left,020.jpg,LightGBM,noBC,,0.31054977711738485,0.47392290249433106,0.3834862385321101,0.6201780415430267,0.98583984375
Left,020.jpg,KNN,noBC,,0.24956871765382405,0.3994477680625863,0.2895263509006004,0.6439169139465876,0.9800872802734375
Left,020.jpg,LDA,noBC,,0.44047619047619047,0.6115702479338843,0.6902985074626866,0.5489614243323442,0.992828369140625
Left,020.jpg,QDA,noBC,,0.34950071326676174,0.5179704016913319,0.9007352941176471,0.36350148367952523,0.9930419921875
Left,020.jpg,SVM,BC,1.5208099071724723,0.3921182266009852,0.5633404104741684,0.5385656292286874,0.5905044510385756,0.9905853271484375
Left,020.jpg,LightGBM,BC,1.5208099071724723,0.3561525129982669,0.5252396166134186,0.4612794612794613,0.6097922848664689,0.9886627197265625
Left,020.jpg,KNN,BC,1.5208099071724723,0.24956871765382405,0.3994477680625863,0.2895263509006004,0.6439169139465876,0.9800872802734375
Left,020.jpg,LDA,BC,1.5208099071724723,0.42569832402234636,0.5971786833855799,0.632890365448505,0.5652818991097923,0.992156982421875
Left,020.jpg,QDA,BC,1.5208099071724723,0.4259012016021362,0.5973782771535581,0.8096446700507615,0.4732937685459941,0.993438720703125
Left,032.jpg,SVM,noBC,,0.19682539682539682,0.32891246684350134,0.2551440329218107,0.4626865671641791,0.992279052734375
Left,032.jpg,LightGBM,noBC,,0.14768883878241262,0.25736738703339884,0.17466666666666666,0.48880597014925375,0.98846435546875
Left,032.jpg,KNN,noBC,,0.14153561517113783,0.2479740680713128,0.15838509316770186,0.5708955223880597,0.98583984375
Left,032.jpg,LDA,noBC,,0.15776986951364175,0.2725409836065574,0.18785310734463276,0.4962686567164179,0.989166259765625
Left,032.jpg,QDA,noBC,,0.011194029850746268,0.02214022140221402,1.0,0.011194029850746268,0.9959564208984375
Left,032.jpg,SVM,BC,1.4265803177217342,0.19776714513556617,0.33022636484687085,0.2567287784679089,0.4626865671641791,0.9923248291015625
Left,032.jpg,LightGBM,BC,1.4265803177217342,0.1724137931034483,0.29411764705882354,0.21477663230240548,0.4664179104477612,0.9908447265625
Left,032.jpg,KNN,BC,1.4265803177217342,0.14153561517113783,0.2479740680713128,0.15838509316770186,0.5708955223880597,0.98583984375
Left,032.jpg,LDA,BC,1.4265803177217342,0.17408906882591094,0.296551724137931,0.21428571428571427,0.48134328358208955,0.99066162109375
Left,032.jpg,QDA,BC,1.4265803177217342,0.11619718309859155,0.2082018927444795,0.673469387755102,0.12313432835820895,0.9961700439453125
Left,034.jpg,SVM,noBC,,0.2835990888382688,0.4418811002661934,0.35520684736091296,0.5845070422535211,0.9904022216796875
Left,034.jpg,LightGBM,noBC,,0.1998519615099926,0.33312769895126465,0.22594142259414227,0.6338028169014085,0.9835052490234375
Left,034.jpg,KNN,noBC,,0.22766323024054982,0.370888733379986,0.2642073778664008,0.6220657276995305,0.9862823486328125
Left,034.jpg,LDA,noBC,,0.3052109181141439,0.467680608365019,0.3929712460063898,0.5774647887323944,0.991455078125
Left,034.jpg,QDA,noBC,,0.2586605080831409,0.41100917431192663,0.9411764705882353,0.26291079812206575,0.9951019287109375
Left,034.jpg,SVM,BC,1.3493404163244218,0.2835990888382688,0.4418811002661934,0.35520684736091296,0.5845070422535211,0.9904022216796875
Left,034.jpg,LightGBM,BC,1.3493404163244218,0.1998519615099926,0.33312769895126465,0.22594142259414227,0.6338028169014085,0.9835052490234375
Left,034.jpg,KNN,BC,1.3493404163244218,0.22766323024054982,0.370888733379986,0.2642073778664008,0.6220657276995305,0.9862823486328125
Left,034.jpg,LDA,BC,1.3493404163244218,0.2971014492753623,0.4581005586592179,0.37962962962962965,0.5774647887323944,0.991119384765625
Left,034.jpg,QDA,BC,1.3493404163244218,0.3374233128834356,0.5045871559633027,0.7236842105263158,0.3873239436619718,0.99505615234375
Left,035.jpg,SVM,noBC,,0.31417624521072796,0.478134110787172,0.4880952380952381,0.4685714285714286,0.9918060302734375
Left,035.jpg,LightGBM,noBC,,0.28199566160520606,0.43993231810490696,0.395738203957382,0.49523809523809526,0.989898681640625
Left,035.jpg,KNN,noBC,,0.23319148936170211,0.378191856452726,0.29653679653679654,0.5219047619047619,0.9862518310546875
Left,035.jpg,LDA,noBC,,0.32313829787234044,0.4884422110552764,0.5170212765957447,0.46285714285714286,0.9922332763671875
Left,035.jpg,QDA,noBC,,0.2424812030075188,0.3903177004538578,0.9485294117647058,0.24571428571428572,0.9938507080078125
Left,035.jpg,SVM,BC,1.797377434577894,0.3137755102040816,0.47766990291262135,0.4871287128712871,0.4685714285714286,0.991790771484375
Left,035.jpg,LightGBM,BC,1.797377434577894,0.2704663212435233,0.4257748776508972,0.3723252496433666,0.49714285714285716,0.9892578125
Left,035.jpg,KNN,BC,1.797377434577894,0.23148148148148148,0.37593984962406013,0.2931769722814499,0.5238095238095238,0.9860687255859375
Left,035.jpg,LDA,BC,1.797377434577894,0.30952380952380953,0.4727272727272727,0.475,0.4704761904761905,0.9915924072265625
Left,035.jpg,QDA,BC,1.797377434577894,0.3037037037037037,0.4659090909090909,0.9162011173184358,0.31238095238095237,0.9942626953125
Left,036.jpg,SVM,noBC,,0.3316430020283976,0.49809596344249807,0.459915611814346,0.5431893687707641,0.9899444580078125
Left,036.jpg,LightGBM,noBC,,0.2465753424657534,0.3956043956043956,0.3034605146406389,0.5681063122923588,0.9840545654296875
Left,036.jpg,KNN,noBC,,0.20634920634920634,0.34210526315789475,0.23853211009174313,0.6046511627906976,0.9786376953125
Left,036.jpg,LDA,noBC,,0.331306990881459,0.4977168949771689,0.4592696629213483,0.5431893687707641,0.98992919921875
Left,036.jpg,QDA,noBC,,0.2688,0.42370744010088274,0.8795811518324608,0.27906976744186046,0.9930267333984375
Left,036.jpg,SVM,BC,1.3797608111480542,0.3303030303030303,0.49658314350797267,0.45734265734265733,0.5431893687707641,0.9898834228515625
Left,036.jpg,LightGBM,BC,1.3797608111480542,0.2383922383922384,0.38500279798545045,0.290295358649789,0.5714285714285714,0.9832305908203125
Left,036.jpg,KNN,BC,1.3797608111480542,0.20707358813462637,0.3431001890359168,0.23976221928665786,0.6029900332225914,0.978790283203125
Left,036.jpg,LDA,BC,1.3797608111480542,0.31285444234404536,0.476601871850252,0.420584498094028,0.5498338870431894,0.9889068603515625
Left,036.jpg,QDA,BC,1.3797608111480542,0.37155963302752293,0.5418060200668896,0.823728813559322,0.40365448504983387,0.9937286376953125
Left,042.jpg,SVM,noBC,,0.37209302325581395,0.5423728813559322,0.5137614678899083,0.5743589743589743,0.9913482666015625
Left,042.jpg,LightGBM,noBC,,0.2846832397754611,0.4431960049937578,0.34906588003933137,0.6068376068376068,0.98638916015625
Left,042.jpg,KNN,noBC,,0.23621025308241403,0.3821522309711286,0.27575757575757576,0.6222222222222222,0.9820404052734375
Left,042.jpg,LDA,noBC,,0.39709443099273606,0.5684575389948007,0.5764499121265377,0.5606837606837607,0.992401123046875
Left,042.jpg,QDA,noBC,,0.3392857142857143,0.5066666666666667,0.8708333333333333,0.3572649572649573,0.9937896728515625
Left,042.jpg,SVM,BC,1.368484132942457,0.37209302325581395,0.5423728813559322,0.5137614678899083,0.5743589743589743,0.9913482666015625
Left,042.jpg,LightGBM,BC,1.368484132942457,0.3120503597122302,0.4756682659355723,0.39702517162471396,0.5931623931623932,0.9883270263671875
Left,042.jpg,KNN,BC,1.368484132942457,0.23682498373454783,0.3829563387690689,0.2765957446808511,0.6222222222222222,0.9821014404296875
Left,042.jpg,LDA,BC,1.368484132942457,0.3964285714285714,0.5677749360613811,0.5663265306122449,0.5692307692307692,0.9922637939453125
Left,042.jpg,QDA,BC,1.368484132942457,0.4098101265822785,0.5813692480359147,0.8464052287581699,0.4427350427350427,0.9943084716796875
Left,045.jpg,SVM,noBC,,0.4176516942474389,0.5892162312395776,0.49858889934148637,0.720108695652174,0.9887237548828125
Left,045.jpg,LightGBM,noBC,,0.3238206173558532,0.4892212934447866,0.36174365647365,0.7554347826086957,0.9822845458984375
Left,045.jpg,KNN,noBC,,0.26222826086956524,0.4155005382131324,0.28230131643100925,0.7866847826086957,0.9751434326171875
Left,045.jpg,LDA,noBC,,0.5134553283100107,0.6785206258890469,0.7119402985074627,0.6480978260869565,0.99310302734375
Left,045.jpg,QDA,noBC,,0.46983311938382544,0.6393013100436681,0.8948655256723717,0.49728260869565216,0.9936981201171875
Left,045.jpg,SVM,BC,2.5015558467717605,0.40992366412213743,0.5814834867352463,0.48334833483348333,0.7296195652173914,0.9882049560546875
Left,045.jpg,LightGBM,BC,2.5015558467717605,0.3162684869169511,0.48055315471045806,0.3523447401774398,0.7554347826086957,0.981658935546875
